school_id,school_id2,deptID,short_name,CTU Name,Total Members,Organizer,School Type,address,Zip,grade_cat,ES_Network,CTU Network,Geo Network,ward,Commissioner District,Congressional District,IL House,IL Senate,AREA_NUMBE,COMMUNITY,CommSide,planning zone
609693,609693,53071,WESTINGHOUSE HS,Westinghouse College Prep.,99,Christopher Baehrend,Selective enrollment,3223 W FRANKLIN BLVD,60624,HS,5,015,15,28,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
610225,610225,25831,WHISTLER,Whistler Elem School,22,Lashawn Wallace,Neighborhood,11533 S ADA ST,60643,ES,13,13A,13,21,5,1,27,14,53,WEST PULLMAN,Far Southeast Side,Far South Side - Far East Side
610315,610315,26431,WHITE,White Academy,16,Lashawn Wallace,Neighborhood,1136 W 122ND ST,60643,ES,13,13A,13,21,5,1,28,14,53,WEST PULLMAN,Far Southeast Side,Far South Side - Far East Side
610227,610227,25841,WHITNEY,Whitney Elem School,54,Linda Perales,Neighborhood,2815 S KOMENSKY AVE,60623,ES,7,07A,7,22,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610228,610228,25861,WHITTIER,Whittier Elem School,23,Linda Perales,Magnet,1900 W 23RD ST,60608,ES,7,07B,7,25,7,4,24,12,31,LOWER WEST SIDE,West Side,Pilsen-Little Village
610230,610230,25881,WILDWOOD,Wildwood Elem School,37,James Cavallero,Magnet,6950 N HIAWATHA AVE,60646,ES,1,01A,1,45,10,5,15,8,12,FOREST GLEN,Far North Side,Saug-ReedDunning-AlbanyPk
610380,610380,55161,WILLIAMS HS,Williams Prep. Sch. of Med,18,Lashawn Wallace,Small,4934 S WABASH AVE,60615,HS,9,017,17,3,3,7,5,3,38,GRAND BOULEVARD,South Side,Bronzeville-Hyde Park-Woodlawn
609977,609977,23631,WOODLAWN,Woodlawn Community,18,Jhoanna Maldonado,Small,6657 S KIMBARK AVE,60637,ES,9,09B,9,20,3,1,5,3,42,WOODLAWN,South Side,Bronzeville-Hyde Park-Woodlawn
610345,610345,26541,WOODSON,Woodson Elem Sch.,26,James Cavallero,Neighborhood,4414 S EVANS AVE,60653,ES,9,09A,9,3,3,1,26,13,38,GRAND BOULEVARD,South Side,Bronzeville-Hyde Park-Woodlawn
610392,610392,52011,WORLD LANGUAGE HS,World Language School,35,Christopher Baehrend,Small,3120 S KOSTNER AVE,60623,HS,7,015,15,22,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610234,610234,25911,YATES,Yates Elem School,47,Jhoanna Maldonado,Neighborhood,1839 N RICHMOND ST,60647,ES,5,05A,5,26,8,3,3,2,22,LOGAN SQUARE,North Side,Humboldt Park-Garfield W-N Lawndale
400125,400125,66108,YCCS - ASPIRA PANTOJA,Pantoja Charter High School,11,Christopher Baehrend,Charter,3121 N PULASKI RD,60618,HS,4,CTUA2,4,31,8,3,40,20,21,AVONDALE,North Side,Logan-Lincoln Park
400126,400126,66109,YCCS - ASSOCIATION HOUSE,Association House Charter High School,10,,Charter,1116 N KEDZIE AVE,60651,HS,5,CTUA2,5,26,8,3,4,2,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
400131,400131,66615,YCCS - CAMPOS,,,,Charter,2739 W DIVISION ST,60622,HS,5,0,5,26,1,3,4,2,24,WEST TOWN,West Side,Humboldt Park-Garfield W-N Lawndale
400128,400128,66612,YCCS - CCA ACADEMY,,,,Charter,1231 S PULASKI RD,60623,HS,7,0,7,24,2,7,9,5,29,NORTH LAWNDALE,West Side,Pilsen-Little Village
400150,400150,66631,YCCS - CHATHAM,,,,Charter,9035 S LANGLEY AVE,60619,HS,12,0,12,8,4,1,34,17,44,CHATHAM,Far Southeast Side,Chatham-South Shore
400133,400133,66617,YCCS - INNOVATIONS,,,,Charter,17 N. STATE ST.,60602,HS,6,0,6,34,2,7,5,3,32,LOOP,Central,Near N-Near W-Loop-BridgePort-Chinatown
400135,400135,66619,YCCS - LATINO YOUTH,Latino Youth Charter High School,8,Christopher Baehrend,Charter,2001 S CALIFORNIA AVE,60608,HS,7,CTUA2,7,25,7,4,24,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
400124,400124,66107,YCCS - MCKINLEY,,,,Charter,2920 S WABASH AVE,60616,HS,9,0,9,3,2,7,5,3,35,DOUGLAS,South Side,Bronzeville-Hyde Park-Woodlawn
400136,400136,66621,YCCS - OLIVE HARVEY,,,,Charter,10001 S WOODLAWN AVE,60628,HS,12,0,12,8,4,2,34,17,50,PULLMAN,Far Southeast Side,Chatham-South Shore
400129,400129,66613,YCCS - PROGRESSIVE LEADERSHIP,,,,Charter,6620 S DR MARTIN LUTHER KING JR DR,60637,HS,9,0,9,20,2,1,5,3,69,GREATER GRAND CROSSING,South Side,Bronzeville-Hyde Park-Woodlawn
400123,400123,66106,YCCS - SCHOLASTIC ACHIEVEMENT,,,,Charter,4651 W MADISON ST,60644,HS,3,0,3,28,1,7,10,5,25,AUSTIN,West Side,Belmont-Austin
400139,400139,66623,YCCS - SULLIVAN,,,,Charter,8164 S SOUTH CHICAGO AVE,60617,HS,12,0,12,8,4,1,33,17,45,AVALON PARK,Far Southeast Side,Chatham-South Shore
400141,400141,66625,YCCS - TRUMAN,,,,Charter,1145 W WILSON AVE,60640,HS,2,0,2,46,10,9,13,7,3,UPTOWN,Far North Side,Ravenswood
400144,400144,66628,YCCS - WEST,,,,Charter,4909 W DIVISION ST,60651,HS,3,0,3,37,1,7,8,4,25,AUSTIN,West Side,Belmont-Austin
400143,400143,66627,YCCS - WEST TOWN,,,,Charter,500 N SACRAMENTO BLVD,60612,HS,5,0,5,27,1,7,10,5,23,HUMBOLDT PARK,West Side,Humboldt Park-Garfield W-N Lawndale
400145,400145,66629,YCCS - YOUTH CONNECTION,Youth Connection Leadership Acad. Charter,9,Lashawn Wallace,Charter,1814 S UNION AVE,60616,HS,7,CTUA2,7,25,7,4,24,12,31,LOWER WEST SIDE,West Side,Pilsen-Little Village
400130,400130,66614,YCCS - YOUTH DEVELOPMENT,,,,Charter,7836 S UNION AVE,60620,HS,11,0,11,17,3,1,31,16,71,AUBURN GRESHAM,Far Southwest Side,Englewood-Auburn Gresham
609748,609748,49041,YORK HS,York Alternative High School,47,Christopher Baehrend,Alternative,2700 S CALIFORNIA AVE,60623,HS,7,016,16,24,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
610235,610235,25921,YOUNG ES,Young Elem School,40,Tennille Evans,Neighborhood,1434 N PARKSIDE AVE,60651,ES,3,03B,3,29,1,7,78,39,25,AUSTIN,West Side,Belmont-Austin
609755,609755,47101,YOUNG HS,Young Magnet High School,153,Tennille Evans,Selective enrollment,211 S LAFLIN ST,60607,HS,6,06B,15,27,2,7,10,5,28,NEAR WEST SIDE,West Side,Near N-Near W-Loop-BridgePort-Chinatown
609973,609973,23611,ZAPATA,Zapata Academy,49,Linda Perales,Neighborhood,2728 S KOSTNER AVE,60623,ES,7,07A,7,22,7,4,23,12,30,SOUTH LAWNDALE,West Side,Pilsen-Little Village
